transaction_id,date,time,customer_id,merchant_id,amount,currency,transaction_type,location,device_type,is_fraud
GB_00020183,2023-07-13,01:09:00,3526,127,25.31,JPY,ONLINE,US-NY,desktop,0
GB_00020184,2023-07-13,01:12:00,8286,246,5.1,EUR,ONLINE,JP-TOK,pos_terminal,0
GB_00020185,2023-07-13,01:15:00,7274,671,10.21,USD,ATM,AU-SYD,desktop,0
GB_00020186,2023-07-13,01:18:00,8790,292,5.94,EUR,ONLINE,UK-LON,tablet,0
GB_00020187,2023-07-13,01:21:00,8600,912,67.28,EUR,ATM,AU-SYD,atm,0
GB_00020188,2023-07-13,01:24:00,4730,282,78.65,EUR,ONLINE,US-CA,desktop,0
GB_00020189,2023-07-13,01:27:00,2856,116,12.91,JPY,ONLINE,DE-BER,mobile,0
GB_00020190,2023-07-13,01:30:00,1360,120,125.55,USD,MOBILE,AU-SYD,mobile,0
GB_00020191,2023-07-13,01:33:00,5076,394,27.58,GBP,WIRE,DE-BER,pos_terminal,0
GB_00020192,2023-07-13,01:36:00,8784,117,6.86,GBP,WIRE,UK-LON,pos_terminal,0
GB_00020193,2023-07-13,01:39:00,8069,686,44.51,JPY,ONLINE,US-CA,mobile,0
GB_00020194,2023-07-13,01:42:00,9020,199,47.29,JPY,MOBILE,UK-LON,atm,0
GB_00020195,2023-07-13,01:45:00,9258,954,35.48,EUR,ATM,UK-LON,atm,0
GB_00020196,2023-07-13,01:48:00,8541,964,4.93,USD,WIRE,JP-TOK,atm,0
GB_00020197,2023-07-13,01:51:00,1052,804,53.95,GBP,POS,UK-LON,atm,0
GB_00020198,2023-07-13,01:54:00,4122,817,62.02,USD,ONLINE,FR-PAR,tablet,0
GB_00020199,2023-07-13,01:57:00,3862,352,90.93,USD,WIRE,US-CA,pos_terminal,0
GB_00020200,2023-07-13,02:00:00,2837,542,77.26,EUR,MOBILE,JP-TOK,desktop,0
GB_00020201,2023-07-13,02:03:00,5544,560,148.94,EUR,MOBILE,FR-PAR,pos_terminal,0
GB_00020202,2023-07-13,02:06:00,6108,267,28.71,JPY,POS,FR-PAR,mobile,0
GB_00020203,2023-07-13,02:09:00,4508,908,4.55,JPY,WIRE,UK-LON,pos_terminal,0
GB_00020204,2023-07-13,02:12:00,8997,706,17.74,EUR,MOBILE,US-NY,tablet,0
GB_00020205,2023-07-13,02:15:00,7866,561,31.22,GBP,ONLINE,FR-PAR,pos_terminal,0
GB_00020206,2023-07-13,02:18:00,3891,726,88.05,USD,MOBILE,UK-LON,atm,0
GB_00020207,2023-07-13,02:21:00,9204,962,68.55,EUR,POS,JP-TOK,mobile,0
GB_00020208,2023-07-13,02:24:00,5439,608,14.19,JPY,WIRE,US-CA,tablet,0
GB_00020209,2023-07-13,02:27:00,7484,604,10.37,GBP,ONLINE,US-CA,atm,0
GB_00020210,2023-07-13,02:30:00,5437,819,24.71,EUR,POS,DE-BER,desktop,0
GB_00020211,2023-07-13,02:33:00,8311,700,57.3,GBP,WIRE,AU-SYD,tablet,0
GB_00020212,2023-07-13,02:36:00,5418,266,109.48,JPY,ONLINE,AU-SYD,tablet,0
GB_00020213,2023-07-13,02:39:00,4910,475,14.8,GBP,POS,JP-TOK,pos_terminal,0
GB_00020214,2023-07-13,02:42:00,5140,407,21.06,EUR,ONLINE,UK-LON,mobile,0
GB_00020215,2023-07-13,02:45:00,2272,738,8.3,EUR,POS,FR-PAR,mobile,0
GB_00020216,2023-07-13,02:48:00,1714,780,14.57,EUR,ATM,US-CA,tablet,0
GB_00020217,2023-07-13,02:51:00,5287,284,3.51,USD,ATM,AU-SYD,pos_terminal,0
GB_00020218,2023-07-13,02:54:00,4228,328,78.94,JPY,ONLINE,DE-BER,atm,0
GB_00020219,2023-07-13,02:57:00,2290,491,38.79,USD,WIRE,AU-SYD,atm,0
GB_00020220,2023-07-13,03:00:00,4499,786,23.47,EUR,POS,DE-BER,desktop,0
GB_00020221,2023-07-13,03:03:00,9729,433,116.6,GBP,ATM,JP-TOK,desktop,0
GB_00020222,2023-07-13,03:06:00,8745,195,12.44,GBP,WIRE,DE-BER,atm,0
GB_00020223,2023-07-13,03:09:00,1006,160,26.16,GBP,POS,US-CA,atm,0
GB_00020224,2023-07-13,03:12:00,5841,960,78.65,GBP,ONLINE,DE-BER,tablet,0
GB_00020225,2023-07-13,03:15:00,8671,842,14.78,USD,ONLINE,AU-SYD,tablet,0
GB_00020226,2023-07-13,03:18:00,3890,682,22.33,EUR,MOBILE,FR-PAR,tablet,0
GB_00020227,2023-07-13,03:21:00,7642,518,49.35,JPY,MOBILE,FR-PAR,mobile,0
GB_00020228,2023-07-13,03:24:00,9922,348,13.52,GBP,WIRE,US-NY,pos_terminal,0
GB_00020229,2023-07-13,03:27:00,7006,628,51.63,USD,POS,FR-PAR,mobile,0
GB_00020230,2023-07-13,03:30:00,3491,943,51.88,GBP,WIRE,FR-PAR,mobile,0
GB_00020231,2023-07-13,03:33:00,3143,683,144.05,GBP,MOBILE,AU-SYD,mobile,0
GB_00020232,2023-07-13,03:36:00,7008,654,102.78,USD,WIRE,JP-TOK,pos_terminal,0
GB_00020233,2023-07-13,03:39:00,1313,616,102.56,JPY,MOBILE,US-CA,tablet,0
GB_00020234,2023-07-13,03:42:00,8482,923,10.84,EUR,POS,DE-BER,tablet,0
GB_00020235,2023-07-13,03:45:00,3748,867,7.78,EUR,ATM,JP-TOK,tablet,0
GB_00020236,2023-07-13,03:48:00,9312,782,102.54,GBP,WIRE,JP-TOK,tablet,0
GB_00020237,2023-07-13,03:51:00,6760,944,146.63,USD,MOBILE,FR-PAR,atm,0
GB_00020238,2023-07-13,03:54:00,8446,100,21.02,GBP,ATM,DE-BER,tablet,0
GB_00020239,2023-07-13,03:57:00,6963,880,41.7,JPY,MOBILE,US-CA,desktop,0
GB_00020240,2023-07-13,04:00:00,4316,575,21.53,JPY,ATM,US-CA,mobile,0
GB_00020241,2023-07-13,04:03:00,4170,695,4.5,JPY,ATM,DE-BER,desktop,0
GB_00020242,2023-07-13,04:06:00,8264,306,166.69,EUR,ATM,US-NY,tablet,0
GB_00020243,2023-07-13,04:09:00,9203,718,8.93,JPY,WIRE,US-NY,tablet,0
GB_00020244,2023-07-13,04:12:00,4493,453,19.02,GBP,POS,US-NY,pos_terminal,0
GB_00020245,2023-07-13,04:15:00,3671,169,20.95,GBP,ATM,US-NY,atm,0
GB_00020246,2023-07-13,04:18:00,8310,123,345.97,USD,ATM,US-NY,desktop,0
GB_00020247,2023-07-13,04:21:00,3484,449,27.27,EUR,POS,AU-SYD,pos_terminal,0
GB_00020248,2023-07-13,04:24:00,3134,418,53.91,EUR,WIRE,JP-TOK,atm,0
GB_00020249,2023-07-13,04:27:00,5364,683,57.09,GBP,ATM,FR-PAR,pos_terminal,0
GB_00020250,2023-07-13,04:30:00,9118,121,5.84,JPY,WIRE,AU-SYD,desktop,0
GB_00020251,2023-07-13,04:33:00,8022,443,17.55,EUR,ATM,UK-LON,desktop,0
GB_00020252,2023-07-13,04:36:00,2161,229,25.43,USD,MOBILE,JP-TOK,desktop,0
GB_00020253,2023-07-13,04:39:00,7958,693,18.14,EUR,ONLINE,US-CA,atm,0
GB_00020254,2023-07-13,04:42:00,2279,565,87.21,USD,MOBILE,US-NY,desktop,0
GB_00020255,2023-07-13,04:45:00,2752,470,83.42,GBP,ONLINE,JP-TOK,mobile,0
GB_00020256,2023-07-13,04:48:00,9444,966,70.32,EUR,POS,AU-SYD,desktop,0
GB_00020257,2023-07-13,04:51:00,6466,205,89.05,JPY,POS,AU-SYD,pos_terminal,0
GB_00020258,2023-07-13,04:54:00,8110,618,16.83,USD,WIRE,DE-BER,desktop,0
GB_00020259,2023-07-13,04:57:00,6563,488,32.72,GBP,WIRE,US-NY,desktop,0
GB_00020260,2023-07-13,05:00:00,2355,590,29.27,JPY,ONLINE,JP-TOK,tablet,0
GB_00020261,2023-07-13,05:03:00,7683,501,21.19,EUR,MOBILE,US-NY,desktop,1
GB_00020262,2023-07-13,05:06:00,9150,259,66.11,JPY,WIRE,DE-BER,mobile,1
GB_00020263,2023-07-13,05:09:00,5792,885,155.63,GBP,WIRE,AU-SYD,desktop,0
GB_00020264,2023-07-13,05:12:00,6165,543,11.08,EUR,ONLINE,US-NY,desktop,0
GB_00020265,2023-07-13,05:15:00,7821,653,68.34,JPY,ONLINE,UK-LON,atm,0
GB_00020266,2023-07-13,05:18:00,2485,701,70.08,JPY,MOBILE,US-CA,mobile,0
GB_00020267,2023-07-13,05:21:00,8835,326,77.13,GBP,MOBILE,DE-BER,pos_terminal,0
GB_00020268,2023-07-13,05:24:00,8500,942,24.66,JPY,ATM,AU-SYD,pos_terminal,0
GB_00020269,2023-07-13,05:27:00,6570,921,60.19,GBP,WIRE,DE-BER,atm,1
GB_00020270,2023-07-13,05:30:00,6981,453,6.23,USD,POS,US-CA,atm,0
GB_00020271,2023-07-13,05:33:00,6301,112,11.08,USD,MOBILE,US-CA,desktop,0
GB_00020272,2023-07-13,05:36:00,4392,926,75.49,GBP,POS,US-CA,mobile,0
GB_00020273,2023-07-13,05:39:00,8809,858,10.64,EUR,POS,US-NY,tablet,0
GB_00020274,2023-07-13,05:42:00,5123,981,67.66,EUR,WIRE,JP-TOK,atm,0
GB_00020275,2023-07-13,05:45:00,8925,437,18.46,GBP,ATM,US-CA,tablet,0
GB_00020276,2023-07-13,05:48:00,9242,893,238.35,USD,POS,AU-SYD,desktop,0
GB_00020277,2023-07-13,05:51:00,9407,648,16.73,GBP,MOBILE,US-NY,atm,0
GB_00020278,2023-07-13,05:54:00,1308,346,36.98,EUR,MOBILE,JP-TOK,atm,0
GB_00020279,2023-07-13,05:57:00,6592,281,52.45,EUR,ATM,US-CA,mobile,0
GB_00020280,2023-07-13,06:00:00,5348,853,7.38,JPY,MOBILE,FR-PAR,desktop,0
GB_00020281,2023-07-13,06:03:00,8402,663,54.2,EUR,ATM,UK-LON,tablet,0
GB_00020282,2023-07-13,06:06:00,3432,122,26.37,EUR,MOBILE,FR-PAR,desktop,0
GB_00020283,2023-07-13,06:09:00,8592,350,62.25,GBP,ONLINE,FR-PAR,pos_terminal,0
GB_00020284,2023-07-13,06:12:00,4869,266,41.09,EUR,MOBILE,UK-LON,desktop,0
GB_00020285,2023-07-13,06:15:00,7421,300,20.76,USD,ATM,UK-LON,tablet,0
GB_00020286,2023-07-13,06:18:00,4798,311,16.29,JPY,ATM,DE-BER,pos_terminal,0
GB_00020287,2023-07-13,06:21:00,4091,301,122.97,USD,ONLINE,US-NY,tablet,0
GB_00020288,2023-07-13,06:24:00,1119,174,116.73,USD,ONLINE,AU-SYD,mobile,0
GB_00020289,2023-07-13,06:27:00,9934,316,32.12,GBP,MOBILE,UK-LON,desktop,0
GB_00020290,2023-07-13,06:30:00,7824,312,20.04,JPY,MOBILE,US-CA,mobile,0
GB_00020291,2023-07-13,06:33:00,7592,352,158.53,JPY,WIRE,DE-BER,desktop,0
GB_00020292,2023-07-13,06:36:00,8958,594,35.71,GBP,ONLINE,US-NY,mobile,0
GB_00020293,2023-07-13,06:39:00,3881,466,74.52,USD,POS,AU-SYD,mobile,0
GB_00020294,2023-07-13,06:42:00,6963,790,7.85,USD,WIRE,AU-SYD,atm,0
GB_00020295,2023-07-13,06:45:00,6270,662,88.96,JPY,ATM,UK-LON,tablet,0
GB_00020296,2023-07-13,06:48:00,7706,474,38.15,JPY,ATM,US-NY,tablet,0
GB_00020297,2023-07-13,06:51:00,3300,688,48.62,EUR,ATM,FR-PAR,tablet,0
GB_00020298,2023-07-13,06:54:00,6989,851,75.87,USD,WIRE,UK-LON,atm,0
GB_00020299,2023-07-13,06:57:00,5488,422,53.83,USD,POS,FR-PAR,desktop,0
GB_00020300,2023-07-13,07:00:00,5096,674,7.96,JPY,POS,UK-LON,mobile,0
GB_00020301,2023-07-13,07:03:00,2110,664,5.2,JPY,POS,UK-LON,pos_terminal,0
GB_00020302,2023-07-13,07:06:00,5660,414,27.81,JPY,POS,FR-PAR,pos_terminal,0
GB_00020303,2023-07-13,07:09:00,3109,726,29.05,USD,ATM,FR-PAR,atm,0
GB_00020304,2023-07-13,07:12:00,6997,826,33.65,JPY,MOBILE,UK-LON,tablet,0
GB_00020305,2023-07-13,07:15:00,9646,719,23.45,GBP,MOBILE,JP-TOK,pos_terminal,0
GB_00020306,2023-07-13,07:18:00,3597,557,50.93,JPY,MOBILE,JP-TOK,pos_terminal,0
GB_00020307,2023-07-13,07:21:00,7425,682,161.16,USD,WIRE,JP-TOK,pos_terminal,0
GB_00020308,2023-07-13,07:24:00,8558,893,23.52,EUR,WIRE,AU-SYD,pos_terminal,0
GB_00020309,2023-07-13,07:27:00,4168,559,80.71,EUR,ATM,US-NY,pos_terminal,0
GB_00020310,2023-07-13,07:30:00,8641,261,31.35,EUR,ONLINE,AU-SYD,atm,0
GB_00020311,2023-07-13,07:33:00,5932,385,16.0,USD,POS,UK-LON,atm,0
GB_00020312,2023-07-13,07:36:00,2937,585,26.7,USD,ONLINE,FR-PAR,tablet,0
GB_00020313,2023-07-13,07:39:00,9922,556,53.13,USD,POS,AU-SYD,desktop,1
GB_00020314,2023-07-13,07:42:00,4803,853,42.04,JPY,MOBILE,UK-LON,desktop,0
GB_00020315,2023-07-13,07:45:00,2088,896,62.64,GBP,MOBILE,US-NY,atm,0
GB_00020316,2023-07-13,07:48:00,8425,435,15.51,EUR,ATM,FR-PAR,mobile,0
GB_00020317,2023-07-13,07:51:00,3814,288,78.07,EUR,ATM,US-NY,desktop,0
GB_00020318,2023-07-13,07:54:00,1619,629,22.94,GBP,MOBILE,AU-SYD,pos_terminal,0
GB_00020319,2023-07-13,07:57:00,1698,921,79.06,EUR,POS,JP-TOK,desktop,0
GB_00020320,2023-07-13,08:00:00,3529,452,77.08,JPY,POS,DE-BER,mobile,0
GB_00020321,2023-07-13,08:03:00,2822,378,21.77,JPY,ONLINE,US-NY,desktop,0
GB_00020322,2023-07-13,08:06:00,5346,198,57.79,USD,WIRE,FR-PAR,mobile,0
GB_00020323,2023-07-13,08:09:00,6512,637,19.87,GBP,POS,JP-TOK,tablet,0
GB_00020324,2023-07-13,08:12:00,7453,175,43.79,USD,ATM,US-CA,atm,0
GB_00020325,2023-07-13,08:15:00,2757,769,17.72,JPY,ONLINE,FR-PAR,atm,0
GB_00020326,2023-07-13,08:18:00,4301,490,60.16,GBP,MOBILE,AU-SYD,mobile,0
GB_00020327,2023-07-13,08:21:00,7078,609,444.74,USD,WIRE,DE-BER,mobile,0
GB_00020328,2023-07-13,08:24:00,2126,846,79.76,JPY,POS,DE-BER,tablet,0
GB_00020329,2023-07-13,08:27:00,2162,355,83.83,EUR,WIRE,US-CA,desktop,0
GB_00020330,2023-07-13,08:30:00,1471,480,56.5,USD,ONLINE,DE-BER,atm,0
GB_00020331,2023-07-13,08:33:00,7960,921,87.57,JPY,ATM,FR-PAR,tablet,0
GB_00020332,2023-07-13,08:36:00,3640,125,32.53,GBP,WIRE,DE-BER,pos_terminal,0
GB_00020333,2023-07-13,08:39:00,6903,119,187.83,JPY,POS,UK-LON,desktop,0
GB_00020334,2023-07-13,08:42:00,4146,663,4.68,EUR,ONLINE,US-NY,mobile,0
GB_00020335,2023-07-13,08:45:00,7942,369,11.64,JPY,WIRE,FR-PAR,atm,0
GB_00020336,2023-07-13,08:48:00,6279,984,13.66,GBP,ONLINE,UK-LON,mobile,0
GB_00020337,2023-07-13,08:51:00,9076,814,24.8,EUR,POS,DE-BER,mobile,0
GB_00020338,2023-07-13,08:54:00,7034,644,36.52,EUR,MOBILE,US-CA,mobile,0
GB_00020339,2023-07-13,08:57:00,6902,251,37.95,JPY,ATM,DE-BER,atm,0
GB_00020340,2023-07-13,09:00:00,3875,573,48.68,GBP,ATM,FR-PAR,atm,0
GB_00020341,2023-07-13,09:03:00,5472,139,39.46,EUR,MOBILE,US-CA,tablet,0
GB_00020342,2023-07-13,09:06:00,4467,846,5.71,JPY,WIRE,FR-PAR,mobile,0
GB_00020343,2023-07-13,09:09:00,4305,695,39.65,GBP,POS,DE-BER,tablet,0
GB_00020344,2023-07-13,09:12:00,9850,682,4.4,GBP,ONLINE,DE-BER,atm,0
GB_00020345,2023-07-13,09:15:00,6536,307,23.47,JPY,MOBILE,DE-BER,desktop,0
GB_00020346,2023-07-13,09:18:00,8115,673,10.19,GBP,ONLINE,US-NY,pos_terminal,0
GB_00020347,2023-07-13,09:21:00,4843,817,150.25,JPY,WIRE,AU-SYD,pos_terminal,0
GB_00020348,2023-07-13,09:24:00,3132,579,47.39,USD,WIRE,JP-TOK,mobile,0
GB_00020349,2023-07-13,09:27:00,5943,861,205.07,EUR,MOBILE,JP-TOK,desktop,0
GB_00020350,2023-07-13,09:30:00,6545,733,7.89,USD,WIRE,US-CA,atm,0
GB_00020351,2023-07-13,09:33:00,1645,326,28.4,USD,WIRE,JP-TOK,pos_terminal,0
GB_00020352,2023-07-13,09:36:00,1435,768,56.8,EUR,ONLINE,UK-LON,tablet,0
GB_00020353,2023-07-13,09:39:00,1774,281,39.04,EUR,ATM,US-CA,atm,1
GB_00020354,2023-07-13,09:42:00,5125,767,75.26,USD,ATM,FR-PAR,atm,0
GB_00020355,2023-07-13,09:45:00,6150,719,25.39,JPY,WIRE,DE-BER,atm,0
GB_00020356,2023-07-13,09:48:00,1961,597,191.51,GBP,ONLINE,AU-SYD,atm,0
GB_00020357,2023-07-13,09:51:00,2316,696,15.26,USD,WIRE,US-CA,mobile,0
GB_00020358,2023-07-13,09:54:00,2302,314,8.51,GBP,ONLINE,US-NY,tablet,0
GB_00020359,2023-07-13,09:57:00,7934,946,11.63,GBP,WIRE,US-NY,desktop,0
GB_00020360,2023-07-13,10:00:00,3257,581,111.44,GBP,MOBILE,US-CA,atm,0
GB_00020361,2023-07-13,10:03:00,2259,782,61.45,USD,ATM,FR-PAR,pos_terminal,0
GB_00020362,2023-07-13,10:06:00,9084,747,7.92,GBP,MOBILE,FR-PAR,mobile,0
GB_00020363,2023-07-13,10:09:00,3854,453,14.79,EUR,ONLINE,FR-PAR,tablet,0
GB_00020364,2023-07-13,10:12:00,4047,331,45.97,USD,ONLINE,FR-PAR,desktop,1
GB_00020365,2023-07-13,10:15:00,5625,471,42.83,JPY,MOBILE,DE-BER,mobile,0
GB_00020366,2023-07-13,10:18:00,2584,730,22.01,GBP,POS,UK-LON,atm,0
GB_00020367,2023-07-13,10:21:00,7428,289,12.13,EUR,POS,US-CA,mobile,0
GB_00020368,2023-07-13,10:24:00,7528,305,140.27,JPY,POS,DE-BER,pos_terminal,0
GB_00020369,2023-07-13,10:27:00,4497,856,28.77,GBP,MOBILE,US-NY,tablet,0
GB_00020370,2023-07-13,10:30:00,2491,428,14.37,GBP,POS,AU-SYD,tablet,0
GB_00020371,2023-07-13,10:33:00,9724,458,10.39,EUR,ONLINE,FR-PAR,mobile,0
GB_00020372,2023-07-13,10:36:00,5022,453,31.14,GBP,MOBILE,UK-LON,tablet,0
GB_00020373,2023-07-13,10:39:00,7421,632,31.8,GBP,ONLINE,US-NY,pos_terminal,0
GB_00020374,2023-07-13,10:42:00,6938,654,4.66,EUR,POS,DE-BER,mobile,0
GB_00020375,2023-07-13,10:45:00,2451,255,219.63,USD,MOBILE,UK-LON,mobile,0
GB_00020376,2023-07-13,10:48:00,2119,389,15.08,EUR,ATM,US-NY,pos_terminal,0
GB_00020377,2023-07-13,10:51:00,2698,408,170.4,JPY,ONLINE,JP-TOK,pos_terminal,0
GB_00020378,2023-07-13,10:54:00,7565,308,95.48,USD,ONLINE,JP-TOK,pos_terminal,0
GB_00020379,2023-07-13,10:57:00,2326,871,126.89,JPY,WIRE,AU-SYD,atm,1
GB_00020380,2023-07-13,11:00:00,6722,839,19.98,EUR,MOBILE,FR-PAR,atm,0
GB_00020381,2023-07-13,11:03:00,1856,563,22.11,USD,MOBILE,AU-SYD,pos_terminal,0
GB_00020382,2023-07-13,11:06:00,2984,368,21.96,EUR,ATM,US-CA,pos_terminal,0
GB_00020383,2023-07-13,11:09:00,7198,369,187.01,EUR,POS,AU-SYD,mobile,0
GB_00020384,2023-07-13,11:12:00,7480,695,56.67,USD,MOBILE,DE-BER,atm,0
GB_00020385,2023-07-13,11:15:00,1778,355,20.65,USD,WIRE,JP-TOK,tablet,0
GB_00020386,2023-07-13,11:18:00,4608,716,44.16,JPY,WIRE,AU-SYD,atm,0
GB_00020387,2023-07-13,11:21:00,7776,205,16.59,GBP,MOBILE,FR-PAR,mobile,0
GB_00020388,2023-07-13,11:24:00,8838,335,32.35,USD,MOBILE,AU-SYD,atm,0
GB_00020389,2023-07-13,11:27:00,5357,354,27.45,GBP,WIRE,FR-PAR,tablet,0
GB_00020390,2023-07-13,11:30:00,7490,304,8.28,USD,POS,UK-LON,tablet,0
GB_00020391,2023-07-13,11:33:00,8957,983,6.13,USD,WIRE,FR-PAR,pos_terminal,0
GB_00020392,2023-07-13,11:36:00,3697,703,29.79,EUR,MOBILE,AU-SYD,atm,0
GB_00020393,2023-07-13,11:39:00,5172,373,23.16,GBP,ONLINE,DE-BER,atm,0
GB_00020394,2023-07-13,11:42:00,4616,570,17.71,GBP,ONLINE,JP-TOK,tablet,0
GB_00020395,2023-07-13,11:45:00,5936,745,142.99,GBP,MOBILE,US-CA,desktop,0
GB_00020396,2023-07-13,11:48:00,2047,659,12.12,EUR,POS,US-CA,atm,0
GB_00020397,2023-07-13,11:51:00,6479,360,34.68,JPY,POS,JP-TOK,mobile,0
GB_00020398,2023-07-13,11:54:00,7094,465,106.12,USD,ATM,AU-SYD,pos_terminal,0
GB_00020399,2023-07-13,11:57:00,3640,891,34.5,JPY,POS,JP-TOK,tablet,0
GB_00020400,2023-07-13,12:00:00,4844,543,44.47,GBP,MOBILE,US-NY,desktop,0
GB_00020401,2023-07-13,12:03:00,4164,128,5.46,JPY,POS,US-CA,tablet,0
GB_00020402,2023-07-13,12:06:00,3758,375,56.12,EUR,POS,US-CA,pos_terminal,0
GB_00020403,2023-07-13,12:09:00,9429,186,156.66,JPY,ONLINE,FR-PAR,pos_terminal,0
GB_00020404,2023-07-13,12:12:00,4749,117,87.89,GBP,MOBILE,JP-TOK,mobile,0
GB_00020405,2023-07-13,12:15:00,5303,735,64.77,JPY,ATM,US-NY,atm,0
GB_00020406,2023-07-13,12:18:00,7122,135,14.74,USD,POS,DE-BER,desktop,0
GB_00020407,2023-07-13,12:21:00,3457,638,10.21,USD,ONLINE,FR-PAR,mobile,0
GB_00020408,2023-07-13,12:24:00,2836,305,26.78,JPY,WIRE,US-CA,pos_terminal,0
GB_00020409,2023-07-13,12:27:00,6748,637,314.09,GBP,POS,JP-TOK,atm,0
GB_00020410,2023-07-13,12:30:00,5713,289,47.39,USD,WIRE,FR-PAR,pos_terminal,0
GB_00020411,2023-07-13,12:33:00,8953,381,54.13,GBP,ATM,FR-PAR,desktop,0
GB_00020412,2023-07-13,12:36:00,6715,995,74.03,EUR,WIRE,US-CA,desktop,0
GB_00020413,2023-07-13,12:39:00,3174,358,95.67,USD,WIRE,UK-LON,atm,0
GB_00020414,2023-07-13,12:42:00,4193,373,28.4,USD,ATM,JP-TOK,mobile,0
GB_00020415,2023-07-13,12:45:00,4432,459,17.48,EUR,ATM,JP-TOK,pos_terminal,0
GB_00020416,2023-07-13,12:48:00,9201,368,45.8,JPY,ATM,JP-TOK,desktop,0
GB_00020417,2023-07-13,12:51:00,5321,300,133.07,USD,MOBILE,FR-PAR,tablet,0
GB_00020418,2023-07-13,12:54:00,4124,169,77.84,GBP,ONLINE,DE-BER,pos_terminal,0
GB_00020419,2023-07-13,12:57:00,6943,453,28.88,GBP,MOBILE,JP-TOK,mobile,0
GB_00020420,2023-07-13,13:00:00,3277,232,82.83,USD,ATM,JP-TOK,atm,0
GB_00020421,2023-07-13,13:03:00,6794,995,80.77,JPY,WIRE,JP-TOK,atm,0
GB_00020422,2023-07-13,13:06:00,7200,272,38.81,USD,WIRE,FR-PAR,tablet,0
GB_00020423,2023-07-13,13:09:00,5852,102,6.81,EUR,ONLINE,DE-BER,desktop,0
GB_00020424,2023-07-13,13:12:00,4920,426,32.87,JPY,WIRE,DE-BER,pos_terminal,0
GB_00020425,2023-07-13,13:15:00,5279,960,58.55,GBP,ATM,AU-SYD,mobile,0
GB_00020426,2023-07-13,13:18:00,2156,838,57.36,USD,POS,FR-PAR,atm,0
GB_00020427,2023-07-13,13:21:00,5083,556,26.46,USD,ATM,AU-SYD,tablet,0
GB_00020428,2023-07-13,13:24:00,7335,680,197.1,GBP,ONLINE,AU-SYD,pos_terminal,0
GB_00020429,2023-07-13,13:27:00,6499,757,52.79,GBP,ATM,DE-BER,atm,0
GB_00020430,2023-07-13,13:30:00,1250,849,115.98,GBP,WIRE,AU-SYD,atm,0
GB_00020431,2023-07-13,13:33:00,7986,689,63.22,USD,POS,JP-TOK,tablet,0
GB_00020432,2023-07-13,13:36:00,4426,145,140.79,GBP,WIRE,US-NY,tablet,0
GB_00020433,2023-07-13,13:39:00,4553,934,16.5,GBP,MOBILE,AU-SYD,tablet,0
GB_00020434,2023-07-13,13:42:00,4476,752,69.5,GBP,ATM,JP-TOK,atm,0
GB_00020435,2023-07-13,13:45:00,1365,277,53.95,EUR,MOBILE,DE-BER,mobile,0
GB_00020436,2023-07-13,13:48:00,7632,196,46.1,EUR,ONLINE,FR-PAR,mobile,0
GB_00020437,2023-07-13,13:51:00,9438,658,62.95,EUR,MOBILE,JP-TOK,pos_terminal,0
GB_00020438,2023-07-13,13:54:00,6534,289,38.99,USD,ATM,FR-PAR,desktop,0
GB_00020439,2023-07-13,13:57:00,1796,894,20.86,EUR,POS,UK-LON,atm,0
GB_00020440,2023-07-13,14:00:00,1494,359,42.65,GBP,ONLINE,US-CA,pos_terminal,0
GB_00020441,2023-07-13,14:03:00,8004,980,56.75,JPY,ATM,US-CA,mobile,0
GB_00020442,2023-07-13,14:06:00,2221,313,53.4,GBP,WIRE,US-CA,tablet,0
GB_00020443,2023-07-13,14:09:00,4873,258,18.54,JPY,POS,US-CA,tablet,0
GB_00020444,2023-07-13,14:12:00,9963,669,6.45,USD,POS,FR-PAR,pos_terminal,0
GB_00020445,2023-07-13,14:15:00,7332,794,46.16,JPY,POS,FR-PAR,desktop,0
GB_00020446,2023-07-13,14:18:00,2726,536,38.73,USD,POS,US-CA,desktop,0
GB_00020447,2023-07-13,14:21:00,7814,326,10.31,EUR,ATM,UK-LON,mobile,0
GB_00020448,2023-07-13,14:24:00,3241,303,19.78,EUR,WIRE,US-CA,mobile,0
GB_00020449,2023-07-13,14:27:00,1608,812,43.95,GBP,MOBILE,US-CA,pos_terminal,0
GB_00020450,2023-07-13,14:30:00,6339,296,8.71,JPY,WIRE,UK-LON,tablet,0
GB_00020451,2023-07-13,14:33:00,8165,528,7.04,GBP,MOBILE,US-CA,tablet,0
GB_00020452,2023-07-13,14:36:00,8397,345,48.97,USD,ONLINE,US-NY,atm,0
GB_00020453,2023-07-13,14:39:00,6475,626,73.62,EUR,WIRE,UK-LON,tablet,0
GB_00020454,2023-07-13,14:42:00,4315,251,60.44,EUR,WIRE,US-NY,desktop,0
GB_00020455,2023-07-13,14:45:00,1886,878,142.85,GBP,WIRE,DE-BER,atm,0
GB_00020456,2023-07-13,14:48:00,2724,274,203.92,GBP,ONLINE,FR-PAR,tablet,0
GB_00020457,2023-07-13,14:51:00,6301,436,10.38,JPY,WIRE,AU-SYD,mobile,0
GB_00020458,2023-07-13,14:54:00,8110,933,21.91,USD,MOBILE,AU-SYD,tablet,0
GB_00020459,2023-07-13,14:57:00,8808,986,12.41,EUR,WIRE,AU-SYD,tablet,0
GB_00020460,2023-07-13,15:00:00,2861,584,144.77,GBP,MOBILE,DE-BER,pos_terminal,0
