transaction_id,timestamp,from_account,to_account,amount,transaction_type,is_fraud,is_flagged_fraud
TXN_00027479,2023-04-06 09:55:00,15737,50698,501.13,CASH_OUT,0,0
TXN_00027480,2023-04-06 10:00:00,23021,72960,12.5,PAYMENT,0,0
TXN_00027481,2023-04-06 10:05:00,17835,68776,450.4,CASH_OUT,0,0
TXN_00027482,2023-04-06 10:10:00,20242,78875,62.97,CASH_OUT,0,0
TXN_00027483,2023-04-06 10:15:00,30868,37231,28.88,TRANSFER,0,0
TXN_00027484,2023-04-06 10:20:00,77269,25628,215.95,CASH_OUT,0,0
TXN_00027485,2023-04-06 10:25:00,68797,44733,70.05,PAYMENT,0,0
TXN_00027486,2023-04-06 10:30:00,46314,62053,128.79,CASH_OUT,0,0
TXN_00027487,2023-04-06 10:35:00,42479,94910,258.62,TRANSFER,0,0
TXN_00027488,2023-04-06 10:40:00,82194,87270,6.7,CASH_IN,0,0
TXN_00027489,2023-04-06 10:45:00,54965,24756,213.18,TRANSFER,0,0
TXN_00027490,2023-04-06 10:50:00,55740,26938,613.78,PAYMENT,0,0
TXN_00027491,2023-04-06 10:55:00,24247,10582,892.85,CASH_IN,0,0
TXN_00027492,2023-04-06 11:00:00,28469,53650,62.19,CASH_OUT,0,0
TXN_00027493,2023-04-06 11:05:00,27649,89900,144.36,CASH_OUT,0,0
TXN_00027494,2023-04-06 11:10:00,18119,91774,149.53,PAYMENT,0,0
TXN_00027495,2023-04-06 11:15:00,54698,64059,551.54,CASH_OUT,0,0
TXN_00027496,2023-04-06 11:20:00,44392,70003,120.4,CASH_IN,0,0
TXN_00027497,2023-04-06 11:25:00,73263,49000,69.77,PAYMENT,0,0
TXN_00027498,2023-04-06 11:30:00,28910,30236,50.19,PAYMENT,0,0
TXN_00027499,2023-04-06 11:35:00,45808,98887,71.25,TRANSFER,0,0
TXN_00027500,2023-04-06 11:40:00,67899,61827,691.0,DEBIT,0,0
TXN_00027501,2023-04-06 11:45:00,77559,39891,177.07,CASH_IN,0,0
TXN_00027502,2023-04-06 11:50:00,35744,96438,612.79,TRANSFER,0,0
TXN_00027503,2023-04-06 11:55:00,39095,15560,94.6,CASH_IN,0,0
TXN_00027504,2023-04-06 12:00:00,94019,61408,25.11,CASH_IN,0,0
TXN_00027505,2023-04-06 12:05:00,93937,49164,345.39,TRANSFER,0,0
TXN_00027506,2023-04-06 12:10:00,39723,20018,982.32,PAYMENT,0,0
TXN_00027507,2023-04-06 12:15:00,39789,57594,105.85,TRANSFER,0,0
TXN_00027508,2023-04-06 12:20:00,62045,96321,80.68,DEBIT,0,0
TXN_00027509,2023-04-06 12:25:00,31810,68284,25.97,PAYMENT,0,0
TXN_00027510,2023-04-06 12:30:00,38805,78820,100.99,CASH_OUT,0,0
TXN_00027511,2023-04-06 12:35:00,49524,47785,68.75,PAYMENT,0,0
TXN_00027512,2023-04-06 12:40:00,13790,70005,823.91,CASH_IN,1,0
TXN_00027513,2023-04-06 12:45:00,40471,12480,5008.71,TRANSFER,0,0
TXN_00027514,2023-04-06 12:50:00,58454,34957,14.21,CASH_IN,0,0
TXN_00027515,2023-04-06 12:55:00,36631,69650,11909.82,TRANSFER,0,0
TXN_00027516,2023-04-06 13:00:00,55701,53803,306.74,PAYMENT,0,0
TXN_00027517,2023-04-06 13:05:00,89088,79867,668.4,PAYMENT,0,0
TXN_00027518,2023-04-06 13:10:00,60611,29716,2884.28,CASH_IN,0,0
TXN_00027519,2023-04-06 13:15:00,66491,68082,213.52,CASH_OUT,0,0
TXN_00027520,2023-04-06 13:20:00,69630,88500,474.15,TRANSFER,0,0
TXN_00027521,2023-04-06 13:25:00,20037,18960,187.56,PAYMENT,0,0
TXN_00027522,2023-04-06 13:30:00,77337,32874,1182.26,DEBIT,0,0
TXN_00027523,2023-04-06 13:35:00,43485,47339,48.51,CASH_IN,0,0
TXN_00027524,2023-04-06 13:40:00,42138,62988,485.41,PAYMENT,0,0
TXN_00027525,2023-04-06 13:45:00,32400,74965,37.02,PAYMENT,0,0
TXN_00027526,2023-04-06 13:50:00,96889,62970,3479.99,CASH_OUT,0,0
TXN_00027527,2023-04-06 13:55:00,15244,95257,7.01,CASH_IN,0,0
TXN_00027528,2023-04-06 14:00:00,85007,44733,44.28,TRANSFER,0,0
TXN_00027529,2023-04-06 14:05:00,90132,32535,119.45,DEBIT,0,0
TXN_00027530,2023-04-06 14:10:00,68948,89333,481.19,CASH_IN,0,0
TXN_00027531,2023-04-06 14:15:00,79056,60254,307.43,TRANSFER,0,0
TXN_00027532,2023-04-06 14:20:00,97804,51720,104.72,PAYMENT,0,0
TXN_00027533,2023-04-06 14:25:00,95826,71640,421.46,CASH_OUT,0,0
TXN_00027534,2023-04-06 14:30:00,82549,94832,154.06,CASH_IN,0,0
TXN_00027535,2023-04-06 14:35:00,98749,85949,41.1,DEBIT,0,0
TXN_00027536,2023-04-06 14:40:00,78487,68226,42.67,TRANSFER,0,0
TXN_00027537,2023-04-06 14:45:00,92518,43129,57.22,DEBIT,0,0
TXN_00027538,2023-04-06 14:50:00,11319,62844,314.85,TRANSFER,0,0
TXN_00027539,2023-04-06 14:55:00,29400,38789,7544.14,PAYMENT,0,0
TXN_00027540,2023-04-06 15:00:00,87656,98186,111.55,CASH_OUT,0,0
TXN_00027541,2023-04-06 15:05:00,43493,80187,340.16,CASH_OUT,0,0
TXN_00027542,2023-04-06 15:10:00,29658,60594,140.34,TRANSFER,0,0
TXN_00027543,2023-04-06 15:15:00,30062,41989,27.21,PAYMENT,0,0
TXN_00027544,2023-04-06 15:20:00,73310,15110,33.27,TRANSFER,0,0
TXN_00027545,2023-04-06 15:25:00,35982,57984,408.3,CASH_IN,0,0
TXN_00027546,2023-04-06 15:30:00,29785,24125,130.7,DEBIT,0,0
TXN_00027547,2023-04-06 15:35:00,25265,62010,617.81,CASH_OUT,0,0
TXN_00027548,2023-04-06 15:40:00,82267,75746,58.22,TRANSFER,0,0
TXN_00027549,2023-04-06 15:45:00,26647,92147,1020.51,PAYMENT,0,0
TXN_00027550,2023-04-06 15:50:00,11203,46915,8.16,DEBIT,0,0
TXN_00027551,2023-04-06 15:55:00,32738,93662,78.89,CASH_IN,0,0
TXN_00027552,2023-04-06 16:00:00,13394,44075,990.51,CASH_OUT,0,0
TXN_00027553,2023-04-06 16:05:00,33329,80367,39.62,PAYMENT,0,0
TXN_00027554,2023-04-06 16:10:00,98710,37175,49.6,PAYMENT,0,0
TXN_00027555,2023-04-06 16:15:00,32053,92666,521.24,TRANSFER,0,0
TXN_00027556,2023-04-06 16:20:00,80956,69171,330.42,DEBIT,0,0
TXN_00027557,2023-04-06 16:25:00,78279,19608,1026.92,TRANSFER,0,0
TXN_00027558,2023-04-06 16:30:00,40892,21361,159.25,CASH_IN,0,0
TXN_00027559,2023-04-06 16:35:00,50819,19849,80.14,CASH_OUT,0,0
TXN_00027560,2023-04-06 16:40:00,93728,22121,76.25,DEBIT,0,0
TXN_00027561,2023-04-06 16:45:00,22716,36216,393.35,PAYMENT,0,0
TXN_00027562,2023-04-06 16:50:00,98032,52049,38.1,TRANSFER,0,0
TXN_00027563,2023-04-06 16:55:00,91754,86845,199.94,CASH_IN,0,0
TXN_00027564,2023-04-06 17:00:00,56030,92760,289.95,CASH_OUT,0,0
TXN_00027565,2023-04-06 17:05:00,50532,99086,51.94,DEBIT,0,0
TXN_00027566,2023-04-06 17:10:00,60711,80060,82.9,DEBIT,0,0
TXN_00027567,2023-04-06 17:15:00,67393,48431,80.89,TRANSFER,0,0
TXN_00027568,2023-04-06 17:20:00,38906,75589,13.46,CASH_IN,0,0
TXN_00027569,2023-04-06 17:25:00,19319,72885,23.31,DEBIT,0,0
TXN_00027570,2023-04-06 17:30:00,95756,66588,644.0,CASH_IN,0,0
TXN_00027571,2023-04-06 17:35:00,77818,55567,108.41,CASH_IN,0,0
TXN_00027572,2023-04-06 17:40:00,51508,63779,62.81,CASH_IN,0,0
TXN_00027573,2023-04-06 17:45:00,86700,44689,534.21,TRANSFER,0,0
TXN_00027574,2023-04-06 17:50:00,81549,18198,75.41,CASH_OUT,0,0
TXN_00027575,2023-04-06 17:55:00,68992,43925,85.23,TRANSFER,0,0
TXN_00027576,2023-04-06 18:00:00,73521,57822,137.02,CASH_IN,0,0
TXN_00027577,2023-04-06 18:05:00,90360,84902,9.02,CASH_OUT,0,0
TXN_00027578,2023-04-06 18:10:00,69588,13922,172.29,PAYMENT,0,0
TXN_00027579,2023-04-06 18:15:00,14850,40840,162.42,PAYMENT,0,0
TXN_00027580,2023-04-06 18:20:00,76483,67319,2471.57,CASH_IN,0,0
TXN_00027581,2023-04-06 18:25:00,72782,48188,81.28,CASH_IN,0,0
TXN_00027582,2023-04-06 18:30:00,30575,98659,1185.53,TRANSFER,0,0
TXN_00027583,2023-04-06 18:35:00,20207,64185,150.19,CASH_OUT,0,0
TXN_00027584,2023-04-06 18:40:00,29680,17195,684.86,TRANSFER,0,0
TXN_00027585,2023-04-06 18:45:00,28267,47423,38.02,CASH_IN,0,0
TXN_00027586,2023-04-06 18:50:00,59026,72703,101.12,PAYMENT,0,0
TXN_00027587,2023-04-06 18:55:00,30216,27569,19.27,DEBIT,0,0
TXN_00027588,2023-04-06 19:00:00,64635,26000,526.07,CASH_IN,0,0
TXN_00027589,2023-04-06 19:05:00,39917,95038,18.54,CASH_IN,0,0
TXN_00027590,2023-04-06 19:10:00,72491,68614,363.72,CASH_OUT,0,0
TXN_00027591,2023-04-06 19:15:00,55851,76210,96.11,DEBIT,0,0
TXN_00027592,2023-04-06 19:20:00,22802,36265,55.21,TRANSFER,0,0
TXN_00027593,2023-04-06 19:25:00,37675,28869,2640.56,CASH_OUT,0,0
TXN_00027594,2023-04-06 19:30:00,82379,14100,26.58,CASH_OUT,0,0
TXN_00027595,2023-04-06 19:35:00,33026,17351,743.69,CASH_OUT,0,0
TXN_00027596,2023-04-06 19:40:00,30854,88618,330.58,PAYMENT,0,0
TXN_00027597,2023-04-06 19:45:00,97683,79534,510.18,TRANSFER,0,0
TXN_00027598,2023-04-06 19:50:00,73513,37247,1906.01,PAYMENT,0,0
TXN_00027599,2023-04-06 19:55:00,62823,61451,86.51,CASH_OUT,0,0
TXN_00027600,2023-04-06 20:00:00,31415,38744,3.61,PAYMENT,0,0
TXN_00027601,2023-04-06 20:05:00,64119,51180,162.88,CASH_OUT,0,0
TXN_00027602,2023-04-06 20:10:00,36302,66859,4.38,CASH_OUT,0,0
TXN_00027603,2023-04-06 20:15:00,31124,48287,155.41,CASH_OUT,0,0
TXN_00027604,2023-04-06 20:20:00,34473,18758,5262.21,DEBIT,0,0
TXN_00027605,2023-04-06 20:25:00,23000,99229,408.36,PAYMENT,0,0
TXN_00027606,2023-04-06 20:30:00,38438,28293,164.1,TRANSFER,0,0
TXN_00027607,2023-04-06 20:35:00,25256,22068,144.94,PAYMENT,0,0
TXN_00027608,2023-04-06 20:40:00,62043,54956,1435.15,TRANSFER,0,0
TXN_00027609,2023-04-06 20:45:00,76095,25616,38.82,CASH_IN,0,0
TXN_00027610,2023-04-06 20:50:00,86622,86300,29.79,TRANSFER,0,0
TXN_00027611,2023-04-06 20:55:00,98516,76131,17.28,PAYMENT,0,0
TXN_00027612,2023-04-06 21:00:00,77337,84061,5539.86,CASH_OUT,0,0
TXN_00027613,2023-04-06 21:05:00,40338,11434,227.04,CASH_IN,0,0
TXN_00027614,2023-04-06 21:10:00,76181,57947,744.1,PAYMENT,0,0
TXN_00027615,2023-04-06 21:15:00,72746,63001,139.81,PAYMENT,0,0
TXN_00027616,2023-04-06 21:20:00,29286,80716,684.72,DEBIT,0,0
TXN_00027617,2023-04-06 21:25:00,86039,16038,384.31,CASH_IN,0,0
TXN_00027618,2023-04-06 21:30:00,64166,70756,61.39,CASH_IN,0,0
TXN_00027619,2023-04-06 21:35:00,98442,30343,208.83,CASH_IN,0,0
TXN_00027620,2023-04-06 21:40:00,16711,97203,282.99,CASH_OUT,0,0
TXN_00027621,2023-04-06 21:45:00,51534,83525,105.45,DEBIT,0,0
TXN_00027622,2023-04-06 21:50:00,75917,30774,901.84,CASH_OUT,0,0
TXN_00027623,2023-04-06 21:55:00,96067,68518,731.6,CASH_IN,0,0
TXN_00027624,2023-04-06 22:00:00,13737,31388,145.81,DEBIT,0,0
TXN_00027625,2023-04-06 22:05:00,34857,16463,391.25,CASH_IN,0,0
TXN_00027626,2023-04-06 22:10:00,68922,24529,13.11,TRANSFER,0,0
TXN_00027627,2023-04-06 22:15:00,62784,47078,379.2,CASH_OUT,0,0
TXN_00027628,2023-04-06 22:20:00,25011,70333,28.12,CASH_IN,0,0
TXN_00027629,2023-04-06 22:25:00,83569,71908,173.06,CASH_IN,0,0
TXN_00027630,2023-04-06 22:30:00,63057,76911,76.52,DEBIT,0,0
TXN_00027631,2023-04-06 22:35:00,78125,93246,4.84,PAYMENT,0,0
TXN_00027632,2023-04-06 22:40:00,40729,34739,117.66,TRANSFER,0,0
TXN_00027633,2023-04-06 22:45:00,23937,83870,12.91,TRANSFER,0,0
TXN_00027634,2023-04-06 22:50:00,80629,68543,232.89,TRANSFER,0,0
TXN_00027635,2023-04-06 22:55:00,45901,95684,31.68,CASH_OUT,0,0
TXN_00027636,2023-04-06 23:00:00,92021,85662,23.15,CASH_IN,1,0
TXN_00027637,2023-04-06 23:05:00,34772,35416,148.9,PAYMENT,0,0
TXN_00027638,2023-04-06 23:10:00,81907,36425,247.34,DEBIT,0,0
TXN_00027639,2023-04-06 23:15:00,71064,77734,938.74,TRANSFER,0,0
TXN_00027640,2023-04-06 23:20:00,23785,19880,40.43,CASH_OUT,0,0
TXN_00027641,2023-04-06 23:25:00,85160,77030,302.53,CASH_IN,0,0
TXN_00027642,2023-04-06 23:30:00,50323,50691,150.59,CASH_OUT,0,0
TXN_00027643,2023-04-06 23:35:00,31010,46854,98.09,PAYMENT,0,0
TXN_00027644,2023-04-06 23:40:00,49251,31504,676.47,CASH_IN,0,0
TXN_00027645,2023-04-06 23:45:00,64108,81753,77.3,DEBIT,0,0
TXN_00027646,2023-04-06 23:50:00,13293,12355,1344.51,CASH_IN,0,0
TXN_00027647,2023-04-06 23:55:00,59637,13687,145.28,TRANSFER,0,0
TXN_00027648,2023-04-07 00:00:00,29095,67604,65.64,DEBIT,0,0
TXN_00027649,2023-04-07 00:05:00,90160,62813,146.49,TRANSFER,0,0
TXN_00027650,2023-04-07 00:10:00,33573,86577,321.91,PAYMENT,0,0
TXN_00027651,2023-04-07 00:15:00,84868,61503,46.79,DEBIT,0,0
TXN_00027652,2023-04-07 00:20:00,53987,73675,438.35,PAYMENT,0,0
TXN_00027653,2023-04-07 00:25:00,43092,87585,45.77,TRANSFER,0,0
TXN_00027654,2023-04-07 00:30:00,25825,53443,300.23,CASH_OUT,0,0
TXN_00027655,2023-04-07 00:35:00,52618,80025,167.91,CASH_OUT,0,0
TXN_00027656,2023-04-07 00:40:00,12133,82294,22.77,TRANSFER,0,0
TXN_00027657,2023-04-07 00:45:00,62018,90785,11.98,PAYMENT,0,0
TXN_00027658,2023-04-07 00:50:00,27468,36866,1123.99,TRANSFER,1,0
TXN_00027659,2023-04-07 00:55:00,68138,46289,115.58,TRANSFER,0,0
TXN_00027660,2023-04-07 01:00:00,18360,18818,33.55,TRANSFER,0,0
TXN_00027661,2023-04-07 01:05:00,28363,81655,64.34,TRANSFER,0,0
TXN_00027662,2023-04-07 01:10:00,39720,21867,129.42,DEBIT,0,0
TXN_00027663,2023-04-07 01:15:00,75954,26832,939.82,DEBIT,0,0
TXN_00027664,2023-04-07 01:20:00,75799,44749,229.74,TRANSFER,0,0
TXN_00027665,2023-04-07 01:25:00,30311,10438,2187.39,CASH_IN,0,0
TXN_00027666,2023-04-07 01:30:00,94371,95496,36.6,CASH_IN,0,0
TXN_00027667,2023-04-07 01:35:00,87419,79062,358.51,CASH_OUT,0,0
TXN_00027668,2023-04-07 01:40:00,73120,10451,38.3,CASH_OUT,0,0
TXN_00027669,2023-04-07 01:45:00,60469,12359,160.92,TRANSFER,0,0
TXN_00027670,2023-04-07 01:50:00,24128,70117,386.31,DEBIT,0,0
TXN_00027671,2023-04-07 01:55:00,61615,87121,198.31,CASH_IN,0,0
TXN_00027672,2023-04-07 02:00:00,82613,26579,180.48,CASH_OUT,0,0
TXN_00027673,2023-04-07 02:05:00,69408,48479,275.42,CASH_OUT,0,0
TXN_00027674,2023-04-07 02:10:00,74504,69579,188.64,CASH_OUT,0,0
TXN_00027675,2023-04-07 02:15:00,15753,33948,876.34,PAYMENT,0,0
TXN_00027676,2023-04-07 02:20:00,27473,10246,463.51,CASH_OUT,0,0
TXN_00027677,2023-04-07 02:25:00,47734,15449,228.04,CASH_OUT,0,0
TXN_00027678,2023-04-07 02:30:00,59122,87203,114.43,PAYMENT,0,0
TXN_00027679,2023-04-07 02:35:00,29154,18282,143.0,CASH_OUT,0,0
TXN_00027680,2023-04-07 02:40:00,28999,62388,30.08,CASH_IN,0,0
TXN_00027681,2023-04-07 02:45:00,12033,67572,257.91,CASH_OUT,0,0
TXN_00027682,2023-04-07 02:50:00,95608,88358,304.8,CASH_OUT,0,0
TXN_00027683,2023-04-07 02:55:00,39722,52040,517.12,PAYMENT,0,0
TXN_00027684,2023-04-07 03:00:00,75165,80897,638.01,DEBIT,0,0
TXN_00027685,2023-04-07 03:05:00,88443,23040,441.79,PAYMENT,0,0
TXN_00027686,2023-04-07 03:10:00,35940,31850,40.2,PAYMENT,0,0
TXN_00027687,2023-04-07 03:15:00,76955,35349,410.85,TRANSFER,0,0
TXN_00027688,2023-04-07 03:20:00,13998,12507,438.58,CASH_OUT,0,0
TXN_00027689,2023-04-07 03:25:00,82339,46430,154.81,TRANSFER,0,0
TXN_00027690,2023-04-07 03:30:00,21962,45865,89.39,CASH_IN,0,0
TXN_00027691,2023-04-07 03:35:00,89004,11037,1.91,CASH_OUT,0,0
TXN_00027692,2023-04-07 03:40:00,90879,77542,98.13,PAYMENT,0,0
TXN_00027693,2023-04-07 03:45:00,18092,65240,1261.16,TRANSFER,0,0
TXN_00027694,2023-04-07 03:50:00,90101,21418,165.84,CASH_IN,0,0
TXN_00027695,2023-04-07 03:55:00,77081,60585,834.06,CASH_OUT,0,0
TXN_00027696,2023-04-07 04:00:00,59113,10902,186.83,DEBIT,0,0
TXN_00027697,2023-04-07 04:05:00,64778,79229,15.46,PAYMENT,0,0
TXN_00027698,2023-04-07 04:10:00,37621,46481,25.72,PAYMENT,0,0
TXN_00027699,2023-04-07 04:15:00,31246,57242,515.89,PAYMENT,0,0
TXN_00027700,2023-04-07 04:20:00,95969,56544,207.72,CASH_IN,0,0
TXN_00027701,2023-04-07 04:25:00,58363,58258,367.63,CASH_IN,0,0
TXN_00027702,2023-04-07 04:30:00,42183,52062,51.77,DEBIT,0,0
TXN_00027703,2023-04-07 04:35:00,86136,25333,62.35,PAYMENT,1,0
TXN_00027704,2023-04-07 04:40:00,12534,69132,38.74,DEBIT,0,0
TXN_00027705,2023-04-07 04:45:00,73692,84042,154.99,PAYMENT,0,0
TXN_00027706,2023-04-07 04:50:00,71266,27145,633.58,PAYMENT,0,0
TXN_00027707,2023-04-07 04:55:00,64785,37698,506.39,CASH_OUT,0,0
TXN_00027708,2023-04-07 05:00:00,21396,77034,105.06,CASH_IN,0,0
TXN_00027709,2023-04-07 05:05:00,33676,36212,29.35,TRANSFER,0,0
TXN_00027710,2023-04-07 05:10:00,42509,66741,89.36,DEBIT,0,0
TXN_00027711,2023-04-07 05:15:00,89061,84436,146.49,DEBIT,0,0
TXN_00027712,2023-04-07 05:20:00,70833,36341,117.15,TRANSFER,0,0
TXN_00027713,2023-04-07 05:25:00,40958,91483,702.1,DEBIT,0,0
TXN_00027714,2023-04-07 05:30:00,79680,42166,118.44,CASH_OUT,0,0
TXN_00027715,2023-04-07 05:35:00,67438,30860,559.88,CASH_OUT,0,0
TXN_00027716,2023-04-07 05:40:00,48656,18596,182.88,CASH_IN,0,0
TXN_00027717,2023-04-07 05:45:00,58439,24425,919.69,CASH_OUT,0,0
TXN_00027718,2023-04-07 05:50:00,21759,54002,23.71,PAYMENT,0,0
TXN_00027719,2023-04-07 05:55:00,21005,86350,8.94,DEBIT,0,0
TXN_00027720,2023-04-07 06:00:00,18226,41164,722.79,TRANSFER,0,0
TXN_00027721,2023-04-07 06:05:00,44440,14190,206.46,DEBIT,0,0
TXN_00027722,2023-04-07 06:10:00,94757,98987,22.87,TRANSFER,0,0
TXN_00027723,2023-04-07 06:15:00,52246,47461,189.37,DEBIT,0,0
TXN_00027724,2023-04-07 06:20:00,97621,45793,22.91,PAYMENT,0,0
TXN_00027725,2023-04-07 06:25:00,43915,94616,11.52,PAYMENT,0,0
TXN_00027726,2023-04-07 06:30:00,29431,77317,100.62,CASH_OUT,0,0
TXN_00027727,2023-04-07 06:35:00,32518,38586,47.48,TRANSFER,0,0
TXN_00027728,2023-04-07 06:40:00,19253,27478,2636.81,PAYMENT,0,0
TXN_00027729,2023-04-07 06:45:00,47690,63225,223.13,TRANSFER,0,0
TXN_00027730,2023-04-07 06:50:00,58581,65746,63.97,DEBIT,0,0
TXN_00027731,2023-04-07 06:55:00,80727,20151,92.63,DEBIT,0,0
TXN_00027732,2023-04-07 07:00:00,49965,68023,24.62,PAYMENT,0,0
TXN_00027733,2023-04-07 07:05:00,68450,12155,123.05,CASH_OUT,0,0
TXN_00027734,2023-04-07 07:10:00,77530,47990,247.14,CASH_OUT,0,0
TXN_00027735,2023-04-07 07:15:00,33267,38917,67.19,TRANSFER,0,0
TXN_00027736,2023-04-07 07:20:00,67356,68582,64.81,PAYMENT,0,0
TXN_00027737,2023-04-07 07:25:00,89366,11902,444.49,DEBIT,0,0
TXN_00027738,2023-04-07 07:30:00,18433,70174,7.13,CASH_IN,0,0
TXN_00027739,2023-04-07 07:35:00,10648,99219,73.15,TRANSFER,0,0
TXN_00027740,2023-04-07 07:40:00,41348,93874,96.82,PAYMENT,0,0
TXN_00027741,2023-04-07 07:45:00,93692,19573,32.24,DEBIT,0,0
TXN_00027742,2023-04-07 07:50:00,41405,38875,866.81,TRANSFER,0,0
TXN_00027743,2023-04-07 07:55:00,23130,34228,46.04,PAYMENT,0,0
TXN_00027744,2023-04-07 08:00:00,35520,64746,5.74,PAYMENT,0,0
TXN_00027745,2023-04-07 08:05:00,54825,38520,63.29,CASH_IN,0,0
TXN_00027746,2023-04-07 08:10:00,64046,14063,1742.21,PAYMENT,0,0
TXN_00027747,2023-04-07 08:15:00,38133,19563,43.9,TRANSFER,0,0
TXN_00027748,2023-04-07 08:20:00,71645,87869,127.36,DEBIT,0,0
TXN_00027749,2023-04-07 08:25:00,26673,51293,672.85,TRANSFER,0,0
TXN_00027750,2023-04-07 08:30:00,43619,81105,93.61,CASH_OUT,1,0
TXN_00027751,2023-04-07 08:35:00,58480,55652,129.45,CASH_IN,0,0
TXN_00027752,2023-04-07 08:40:00,12777,75496,65.54,PAYMENT,0,0
TXN_00027753,2023-04-07 08:45:00,20521,13772,1578.83,TRANSFER,0,0
TXN_00027754,2023-04-07 08:50:00,83649,18354,6.12,TRANSFER,0,0
TXN_00027755,2023-04-07 08:55:00,67893,61437,1063.91,CASH_OUT,0,0
TXN_00027756,2023-04-07 09:00:00,12521,85958,23.24,TRANSFER,0,0
TXN_00027757,2023-04-07 09:05:00,59866,45747,79.35,CASH_IN,0,0
TXN_00027758,2023-04-07 09:10:00,80293,27998,31.93,CASH_OUT,0,0
TXN_00027759,2023-04-07 09:15:00,53612,50276,27.9,CASH_IN,0,0
TXN_00027760,2023-04-07 09:20:00,98092,40927,23.48,CASH_IN,0,0
TXN_00027761,2023-04-07 09:25:00,80946,65963,93.44,CASH_OUT,0,0
TXN_00027762,2023-04-07 09:30:00,17265,35464,125.15,DEBIT,0,0
TXN_00027763,2023-04-07 09:35:00,33749,80396,17.4,CASH_OUT,0,0
TXN_00027764,2023-04-07 09:40:00,43386,29608,166.83,PAYMENT,0,0
TXN_00027765,2023-04-07 09:45:00,92961,60779,1088.05,CASH_IN,0,0
TXN_00027766,2023-04-07 09:50:00,87260,81234,41.37,CASH_OUT,0,0
TXN_00027767,2023-04-07 09:55:00,53294,97023,439.12,CASH_OUT,0,0
TXN_00027768,2023-04-07 10:00:00,24733,69790,109.84,CASH_OUT,0,0
TXN_00027769,2023-04-07 10:05:00,46878,99222,29.27,CASH_OUT,0,0
TXN_00027770,2023-04-07 10:10:00,26460,88597,28.71,CASH_IN,0,0
TXN_00027771,2023-04-07 10:15:00,96373,55950,90.15,CASH_IN,0,0
TXN_00027772,2023-04-07 10:20:00,92851,58017,9.01,DEBIT,0,0
TXN_00027773,2023-04-07 10:25:00,74738,72299,159.57,CASH_IN,0,0
TXN_00027774,2023-04-07 10:30:00,46578,59595,553.85,DEBIT,0,0
TXN_00027775,2023-04-07 10:35:00,87474,39458,139.41,CASH_IN,0,0
TXN_00027776,2023-04-07 10:40:00,47757,61453,62.03,CASH_OUT,0,0
TXN_00027777,2023-04-07 10:45:00,72955,30650,78.46,DEBIT,0,0
TXN_00027778,2023-04-07 10:50:00,20195,15120,85.25,PAYMENT,0,0
TXN_00027779,2023-04-07 10:55:00,28192,99617,83.41,DEBIT,0,0
TXN_00027780,2023-04-07 11:00:00,80632,64916,171.89,CASH_OUT,0,0
TXN_00027781,2023-04-07 11:05:00,63331,49155,33.8,TRANSFER,0,0
TXN_00027782,2023-04-07 11:10:00,73124,63739,8.7,CASH_IN,0,0
TXN_00027783,2023-04-07 11:15:00,12123,64203,84.23,PAYMENT,0,0
TXN_00027784,2023-04-07 11:20:00,50735,80291,164.36,DEBIT,0,0
TXN_00027785,2023-04-07 11:25:00,91863,46887,29.08,CASH_OUT,0,0
TXN_00027786,2023-04-07 11:30:00,75621,51730,38.67,DEBIT,0,0
TXN_00027787,2023-04-07 11:35:00,80806,30394,839.47,PAYMENT,0,0
TXN_00027788,2023-04-07 11:40:00,20897,53740,31.38,TRANSFER,0,0
TXN_00027789,2023-04-07 11:45:00,79296,84813,161.18,TRANSFER,0,0
TXN_00027790,2023-04-07 11:50:00,87298,73703,53.88,PAYMENT,0,0
TXN_00027791,2023-04-07 11:55:00,40043,41275,241.34,CASH_OUT,0,0
TXN_00027792,2023-04-07 12:00:00,99573,89825,77.0,DEBIT,0,0
TXN_00027793,2023-04-07 12:05:00,37313,81404,182.93,PAYMENT,0,0
TXN_00027794,2023-04-07 12:10:00,82881,46194,126.44,CASH_IN,1,0
TXN_00027795,2023-04-07 12:15:00,69089,88623,69.98,PAYMENT,0,0
TXN_00027796,2023-04-07 12:20:00,98415,24542,121.39,DEBIT,0,0
TXN_00027797,2023-04-07 12:25:00,20687,61353,6.45,PAYMENT,0,0
TXN_00027798,2023-04-07 12:30:00,41108,74202,189.21,TRANSFER,0,0
TXN_00027799,2023-04-07 12:35:00,77902,78271,91.78,CASH_OUT,0,0
TXN_00027800,2023-04-07 12:40:00,14029,96220,348.57,DEBIT,0,0
TXN_00027801,2023-04-07 12:45:00,22700,40033,57.37,CASH_IN,0,0
TXN_00027802,2023-04-07 12:50:00,96978,49022,221.41,CASH_IN,0,0
TXN_00027803,2023-04-07 12:55:00,20895,16417,10501.21,CASH_OUT,0,0
TXN_00027804,2023-04-07 13:00:00,99949,63572,23.46,DEBIT,0,0
TXN_00027805,2023-04-07 13:05:00,32755,91077,50.31,CASH_OUT,0,1
TXN_00027806,2023-04-07 13:10:00,81874,96569,268.9,CASH_IN,0,0
TXN_00027807,2023-04-07 13:15:00,25709,24126,66.98,PAYMENT,0,0
TXN_00027808,2023-04-07 13:20:00,80439,53328,241.34,CASH_OUT,0,0
TXN_00027809,2023-04-07 13:25:00,75546,16563,291.41,CASH_IN,0,0
