transaction_id,timestamp,customer_id,merchant_id,amount,category,fraud_label
SYN-010646,2026-09-01 17:11:31.336921,CUST-0385,MERCH-052,1124.6726640642353,dining,1
SYN-010647,2026-09-01 09:26:31.336921,CUST-0441,MERCH-091,38.25,digital,0
SYN-010648,2026-08-28 12:07:31.336922,CUST-0137,MERCH-054,13.04,retail,0
SYN-010649,2026-08-30 08:35:31.336923,CUST-0203,MERCH-052,35.6,travel,0
SYN-010650,2026-08-30 00:26:31.336924,CUST-0301,MERCH-017,30.66,travel,0
SYN-010651,2026-08-28 23:43:31.336925,CUST-0209,MERCH-006,3.32,travel,0
SYN-010652,2026-09-01 02:38:31.336926,CUST-0018,MERCH-062,46.99,digital,0
SYN-010653,2026-09-01 04:36:31.336927,CUST-0293,MERCH-074,2.98,dining,0
SYN-010654,2026-08-29 07:03:31.336927,CUST-0292,MERCH-041,10.71,retail,0
SYN-010655,2026-08-31 12:34:31.336928,CUST-0474,MERCH-010,7.54,travel,0
SYN-010656,2026-08-30 11:19:31.336929,CUST-0367,MERCH-008,24.56,travel,0
SYN-010657,2026-09-01 04:16:31.336930,CUST-0461,MERCH-034,24.8,travel,0
SYN-010658,2026-08-29 05:54:31.336931,CUST-0300,MERCH-086,0.99,gaming,0
SYN-010659,2026-08-30 14:49:31.336931,CUST-0372,MERCH-096,68.72,travel,0
SYN-010660,2026-08-30 11:35:31.336932,CUST-0161,MERCH-064,21.38,retail,0
SYN-010661,2026-09-01 02:48:31.336933,CUST-0129,MERCH-083,52.61,travel,0
SYN-010662,2026-09-01 07:52:31.336934,CUST-0043,MERCH-004,20.76,gaming,0
SYN-010663,2026-08-29 18:19:31.336935,CUST-0352,MERCH-092,23.95,retail,0
SYN-010664,2026-08-25 19:31:31.336935,CUST-0082,MERCH-025,4.79,retail,0
SYN-010665,2026-08-30 07:07:31.336936,CUST-0379,MERCH-050,9.23,travel,0
SYN-010666,2026-08-29 14:11:31.336937,CUST-0123,MERCH-037,243.43391186595798,groceries,1
SYN-010667,2026-08-31 11:43:31.336938,CUST-0026,MERCH-002,40.29,retail,0
SYN-010668,2026-08-26 11:22:31.336939,CUST-0303,MERCH-084,12.8,groceries,0
SYN-010669,2026-08-27 05:11:31.336939,CUST-0349,MERCH-058,9.78,retail,0
SYN-010670,2026-08-29 02:25:31.336940,CUST-0006,MERCH-012,8.14,gaming,0
SYN-010671,2026-08-29 12:59:31.336941,CUST-0410,MERCH-094,28.75,digital,0
SYN-010672,2026-08-26 08:06:31.336942,CUST-0340,MERCH-080,18.33,travel,0
SYN-010673,2026-08-26 13:18:31.336943,CUST-0198,MERCH-034,8.31,digital,0
SYN-010674,2026-08-28 01:08:31.336944,CUST-0111,MERCH-086,16.55,retail,0
SYN-010675,2026-08-26 08:55:31.336945,CUST-0088,MERCH-002,9.46,digital,0
SYN-010676,2026-09-01 04:32:31.336945,CUST-0127,MERCH-052,7.55,travel,0
SYN-010677,2026-08-30 22:52:31.336946,CUST-0229,MERCH-054,4.06,travel,0
SYN-010678,2026-08-28 06:29:31.336947,CUST-0017,MERCH-044,5.16,retail,0
SYN-010679,2026-08-30 01:57:31.336948,CUST-0288,MERCH-065,323.4960235883087,retail,1
SYN-010680,2026-08-26 16:36:31.336949,CUST-0160,MERCH-066,2.65,groceries,0
SYN-010681,2026-08-31 14:09:31.336949,CUST-0351,MERCH-083,8.65,dining,0
SYN-010682,2026-08-26 06:24:31.336950,CUST-0377,MERCH-043,38.36,digital,0
SYN-010683,2026-08-26 17:43:31.336951,CUST-0280,MERCH-072,53.62,groceries,0
SYN-010684,2026-08-27 21:39:31.336952,CUST-0397,MERCH-067,29.08,digital,0
SYN-010685,2026-08-30 23:22:31.336953,CUST-0421,MERCH-061,45.42,travel,0
SYN-010686,2026-08-27 13:19:31.336953,CUST-0165,MERCH-024,20.48,retail,0
SYN-010687,2026-08-30 19:06:31.336954,CUST-0259,MERCH-051,7.01,digital,0
SYN-010688,2026-08-28 20:01:31.336955,CUST-0363,MERCH-049,39.88,dining,0
SYN-010689,2026-08-28 12:18:31.336956,CUST-0189,MERCH-000,32.68,travel,0
SYN-010690,2026-08-26 14:51:31.336957,CUST-0337,MERCH-038,11.71,gaming,0
SYN-010691,2026-08-31 00:58:31.336958,CUST-0265,MERCH-051,10.78,travel,0
SYN-010692,2026-08-26 09:01:31.336958,CUST-0290,MERCH-075,19.19,groceries,0
SYN-010693,2026-08-28 23:31:31.336959,CUST-0354,MERCH-039,62.37,dining,0
SYN-010694,2026-08-29 17:57:31.336960,CUST-0359,MERCH-059,13.79,travel,0
SYN-010695,2026-08-31 15:58:31.336961,CUST-0278,MERCH-087,0.96,dining,0
SYN-010696,2026-08-31 05:09:31.336962,CUST-0216,MERCH-072,30.98,retail,0
SYN-010697,2026-08-29 23:59:31.336963,CUST-0320,MERCH-083,6.62,gaming,0
SYN-010698,2026-08-26 10:01:31.336963,CUST-0337,MERCH-068,348.93812342987684,dining,1
SYN-010699,2026-08-28 00:29:31.336964,CUST-0206,MERCH-019,30.16,groceries,0
SYN-010700,2026-09-01 11:10:31.336965,CUST-0152,MERCH-084,93.56,groceries,0
SYN-010701,2026-08-31 14:54:31.336966,CUST-0479,MERCH-001,18.19,digital,0
SYN-010702,2026-08-30 16:42:31.336967,CUST-0180,MERCH-084,32.98,gaming,0
SYN-010703,2026-08-27 03:14:31.336967,CUST-0211,MERCH-087,22.96,retail,0
SYN-010704,2026-08-30 13:56:31.336968,CUST-0272,MERCH-008,48.36,retail,0
SYN-010705,2026-08-27 14:54:31.336969,CUST-0440,MERCH-038,0.58,dining,0
SYN-010706,2026-08-28 03:24:31.336970,CUST-0202,MERCH-029,53.384464978770396,groceries,1
SYN-010707,2026-08-25 22:48:31.336971,CUST-0204,MERCH-053,15.69,groceries,0
SYN-010708,2026-09-01 08:29:31.336972,CUST-0472,MERCH-081,378.45377152153117,groceries,1
SYN-010709,2026-08-29 09:55:31.336972,CUST-0403,MERCH-057,5.97,retail,0
SYN-010710,2026-08-27 10:04:31.336973,CUST-0383,MERCH-043,27.01,groceries,0
SYN-010711,2026-08-30 18:06:31.336974,CUST-0152,MERCH-042,48.53,digital,0
SYN-010712,2026-08-26 11:05:31.336975,CUST-0169,MERCH-009,10.05,travel,0
SYN-010713,2026-08-26 03:58:31.336976,CUST-0428,MERCH-047,7.6,groceries,0
SYN-010714,2026-08-26 15:38:31.336977,CUST-0240,MERCH-084,29.83,digital,0
SYN-010715,2026-08-29 17:47:31.336977,CUST-0286,MERCH-085,23.55,digital,0
SYN-010716,2026-08-28 07:01:31.336978,CUST-0244,MERCH-016,25.37,travel,0
SYN-010717,2026-08-27 11:00:31.336979,CUST-0320,MERCH-004,4.7,retail,0
SYN-010718,2026-08-31 21:09:31.336980,CUST-0435,MERCH-069,309.85,groceries,0
SYN-010719,2026-08-27 00:31:31.336981,CUST-0079,MERCH-073,1.7,gaming,0
SYN-010720,2026-09-01 08:57:31.336982,CUST-0495,MERCH-063,47.73,digital,0
SYN-010721,2026-09-01 08:54:31.336982,CUST-0091,MERCH-065,9.8,digital,0
SYN-010722,2026-09-01 04:20:31.336983,CUST-0148,MERCH-070,412.31,travel,0
SYN-010723,2026-08-31 18:19:31.336984,CUST-0029,MERCH-003,31.16,gaming,0
SYN-010724,2026-08-31 14:22:31.336985,CUST-0122,MERCH-082,58.37,digital,0
SYN-010725,2026-08-29 22:12:31.336986,CUST-0386,MERCH-027,33.05,groceries,0
SYN-010726,2026-08-31 02:38:31.336986,CUST-0481,MERCH-083,1.74,retail,0
SYN-010727,2026-08-30 02:24:31.336987,CUST-0325,MERCH-093,22.47,digital,0
SYN-010728,2026-08-26 10:59:31.336988,CUST-0426,MERCH-037,28.81,retail,0
SYN-010729,2026-09-01 14:49:31.336989,CUST-0028,MERCH-065,32.25,digital,0
SYN-010730,2026-08-31 16:03:31.336990,CUST-0258,MERCH-066,65.57,digital,0
SYN-010731,2026-08-27 21:01:31.336990,CUST-0185,MERCH-059,25.21,groceries,0
SYN-010732,2026-09-01 05:13:31.336991,CUST-0416,MERCH-046,44.91,retail,0
SYN-010733,2026-08-26 04:03:31.336992,CUST-0074,MERCH-024,9.39,gaming,0
SYN-010734,2026-08-28 11:11:31.336993,CUST-0044,MERCH-065,3.44,dining,0
SYN-010735,2026-08-27 10:39:31.336994,CUST-0068,MERCH-078,7.97,groceries,0
SYN-010736,2026-08-30 11:13:31.336994,CUST-0497,MERCH-066,9.56,retail,0
SYN-010737,2026-08-31 16:18:31.336995,CUST-0415,MERCH-068,7.98,retail,0
SYN-010738,2026-08-28 10:33:31.336996,CUST-0366,MERCH-039,5.91,retail,0
SYN-010739,2026-08-30 13:10:31.336997,CUST-0209,MERCH-099,7.71,dining,0
SYN-010740,2026-08-30 19:44:31.336998,CUST-0238,MERCH-049,12.93,groceries,0
SYN-010741,2026-08-27 14:35:31.336998,CUST-0339,MERCH-039,7.24,dining,0
SYN-010742,2026-08-30 01:49:31.336999,CUST-0307,MERCH-036,261.73,digital,0
SYN-010743,2026-08-30 08:39:31.337000,CUST-0191,MERCH-090,4.95,travel,0
SYN-010744,2026-08-29 11:24:31.337001,CUST-0371,MERCH-068,31.18,dining,0
SYN-010745,2026-09-01 08:33:31.337002,CUST-0102,MERCH-016,154.85074750243842,digital,1
SYN-010746,2026-08-29 11:17:31.337002,CUST-0240,MERCH-061,34.36,dining,0
SYN-010747,2026-08-27 10:51:31.337003,CUST-0252,MERCH-040,15.77,retail,0
SYN-010748,2026-08-27 18:07:31.337004,CUST-0423,MERCH-075,47.03,travel,0
SYN-010749,2026-08-31 05:34:31.337005,CUST-0219,MERCH-041,13.47,travel,0
SYN-010750,2026-08-31 09:14:31.337006,CUST-0396,MERCH-030,21.92,gaming,0
SYN-010751,2026-08-30 01:15:31.337007,CUST-0473,MERCH-032,2.21,digital,0
SYN-010752,2026-08-29 04:01:31.337007,CUST-0335,MERCH-042,5.08,gaming,0
SYN-010753,2026-08-27 20:39:31.337008,CUST-0216,MERCH-092,4.25,dining,0
SYN-010754,2026-08-30 11:24:31.337009,CUST-0201,MERCH-066,91.51,dining,0
SYN-010755,2026-08-29 11:47:31.337010,CUST-0028,MERCH-037,51.01,dining,0
SYN-010756,2026-09-01 08:12:31.337011,CUST-0493,MERCH-040,24.41,digital,0
SYN-010757,2026-08-25 22:29:31.337011,CUST-0446,MERCH-062,57.14,dining,0
SYN-010758,2026-08-26 07:01:31.337012,CUST-0485,MERCH-039,7.29,travel,0
SYN-010759,2026-09-01 13:06:31.337013,CUST-0211,MERCH-029,88.9,travel,0
SYN-010760,2026-08-28 19:30:31.337014,CUST-0153,MERCH-046,22.13,groceries,0
SYN-010761,2026-08-27 04:55:31.337015,CUST-0479,MERCH-021,15.83,dining,0
SYN-010762,2026-08-30 01:35:31.337016,CUST-0230,MERCH-095,55.41,dining,0
SYN-010763,2026-08-30 14:54:31.337017,CUST-0101,MERCH-054,52.21,gaming,0
SYN-010764,2026-08-31 22:11:31.337017,CUST-0314,MERCH-042,4.86,travel,0
SYN-010765,2026-08-29 17:39:31.337018,CUST-0176,MERCH-060,47.55,travel,0
SYN-010766,2026-08-31 17:48:31.337019,CUST-0180,MERCH-073,16.9,retail,0
SYN-010767,2026-08-28 02:35:31.337020,CUST-0471,MERCH-031,26.51,retail,0
SYN-010768,2026-08-25 20:13:31.337021,CUST-0414,MERCH-003,13.3,groceries,0
SYN-010769,2026-08-28 10:21:31.337021,CUST-0231,MERCH-092,6.7,travel,0
SYN-010770,2026-08-31 10:11:31.337022,CUST-0011,MERCH-044,5.19,groceries,0
SYN-010771,2026-08-27 06:20:31.337023,CUST-0185,MERCH-071,10.81,dining,0
SYN-010772,2026-08-26 07:25:31.337024,CUST-0248,MERCH-019,31.06,dining,0
SYN-010773,2026-08-31 02:17:31.337025,CUST-0419,MERCH-070,25.92,travel,0
SYN-010774,2026-09-01 03:47:31.337025,CUST-0265,MERCH-064,24.61,digital,0
SYN-010775,2026-08-27 15:04:31.337026,CUST-0389,MERCH-059,44.56,groceries,0
SYN-010776,2026-08-28 08:13:31.337027,CUST-0134,MERCH-088,19.0,digital,0
SYN-010777,2026-08-31 21:15:31.337028,CUST-0244,MERCH-025,133.62,dining,0
SYN-010778,2026-08-28 20:34:31.337029,CUST-0030,MERCH-072,29.29,gaming,0
SYN-010779,2026-08-26 03:10:31.337029,CUST-0346,MERCH-022,7.49,groceries,0
SYN-010780,2026-08-29 10:03:31.337030,CUST-0455,MERCH-039,5.27,dining,0
SYN-010781,2026-08-31 02:29:31.337031,CUST-0258,MERCH-001,28.01,retail,0
SYN-010782,2026-08-29 05:39:31.337032,CUST-0103,MERCH-025,16.2,travel,0
SYN-010783,2026-08-28 20:12:31.337033,CUST-0430,MERCH-077,6.32,retail,0
SYN-010784,2026-09-01 11:42:31.337033,CUST-0381,MERCH-061,17.16,groceries,0
SYN-010785,2026-08-27 08:11:31.337034,CUST-0468,MERCH-043,11.58,retail,0
SYN-010786,2026-08-31 09:25:31.337035,CUST-0000,MERCH-030,12.89,gaming,0
SYN-010787,2026-09-01 13:50:31.337036,CUST-0428,MERCH-025,78.05,groceries,0
SYN-010788,2026-08-27 07:59:31.337037,CUST-0437,MERCH-082,41.18,digital,0
SYN-010789,2026-08-28 17:42:31.337037,CUST-0433,MERCH-004,57.26,travel,0
SYN-010790,2026-09-01 15:50:31.337038,CUST-0206,MERCH-069,111.83,digital,0
SYN-010791,2026-08-31 09:55:31.337039,CUST-0134,MERCH-034,22.76,gaming,0
SYN-010792,2026-08-25 22:07:31.337040,CUST-0446,MERCH-015,25.85,dining,0
SYN-010793,2026-08-26 01:37:31.337041,CUST-0270,MERCH-030,27.84,travel,0
SYN-010794,2026-08-25 23:42:31.337041,CUST-0088,MERCH-081,60.93,retail,0
SYN-010795,2026-09-01 09:04:31.337042,CUST-0194,MERCH-013,57.64,groceries,0
SYN-010796,2026-08-27 07:05:31.337043,CUST-0413,MERCH-024,11.17,travel,0
SYN-010797,2026-08-27 22:25:31.337044,CUST-0121,MERCH-078,6.4,dining,0
SYN-010798,2026-08-29 17:25:31.337045,CUST-0461,MERCH-089,6.85,digital,0
SYN-010799,2026-08-29 10:38:31.337046,CUST-0115,MERCH-099,21.15,dining,0
SYN-010800,2026-08-31 11:53:31.337046,CUST-0195,MERCH-074,5.85,retail,0
SYN-010801,2026-08-29 03:58:31.337047,CUST-0035,MERCH-070,28.89,groceries,0
SYN-010802,2026-08-27 06:58:31.337048,CUST-0066,MERCH-017,2.39,groceries,0
SYN-010803,2026-08-28 22:53:31.337049,CUST-0132,MERCH-049,130.37,retail,0
SYN-010804,2026-08-26 08:06:31.337050,CUST-0280,MERCH-019,5.1,groceries,0
SYN-010805,2026-08-29 01:32:31.337050,CUST-0478,MERCH-055,10.46,travel,0
SYN-010806,2026-08-27 14:02:31.337051,CUST-0010,MERCH-001,11.27,travel,0
SYN-010807,2026-08-28 10:45:31.337052,CUST-0455,MERCH-025,86.83,retail,0
SYN-010808,2026-08-31 22:52:31.337053,CUST-0217,MERCH-022,19.94,retail,0
SYN-010809,2026-08-27 19:58:31.337054,CUST-0321,MERCH-031,6.92,dining,0
SYN-010810,2026-08-27 11:00:31.337054,CUST-0155,MERCH-012,18.69,groceries,0
SYN-010811,2026-08-25 20:07:31.337055,CUST-0239,MERCH-012,21.01,gaming,0
SYN-010812,2026-08-29 09:14:31.337056,CUST-0059,MERCH-016,29.57,digital,0
SYN-010813,2026-08-31 14:45:31.337057,CUST-0137,MERCH-088,6.72,retail,0
SYN-010814,2026-08-29 05:32:31.337058,CUST-0049,MERCH-057,48.64,dining,0
SYN-010815,2026-09-01 05:12:31.337058,CUST-0166,MERCH-085,22.87,retail,0
SYN-010816,2026-08-27 22:49:31.337059,CUST-0164,MERCH-026,87.08,retail,0
SYN-010817,2026-08-29 08:25:31.337060,CUST-0318,MERCH-016,16.89,travel,0
SYN-010818,2026-08-29 09:15:31.337061,CUST-0188,MERCH-089,18.63,gaming,0
SYN-010819,2026-08-29 23:57:31.337062,CUST-0486,MERCH-037,17.02,groceries,0
SYN-010820,2026-09-01 08:37:31.337063,CUST-0468,MERCH-013,70.22,gaming,0
SYN-010821,2026-08-29 12:53:31.337063,CUST-0091,MERCH-013,39.84,retail,0
SYN-010822,2026-09-01 03:55:31.337064,CUST-0293,MERCH-011,9.67,groceries,0
SYN-010823,2026-08-27 01:20:31.337065,CUST-0375,MERCH-068,291.61,dining,0
SYN-010824,2026-08-26 07:51:31.337066,CUST-0288,MERCH-067,10.58,retail,0
SYN-010825,2026-08-26 01:58:31.337067,CUST-0074,MERCH-054,11.88,gaming,0
SYN-010826,2026-08-26 22:46:31.337067,CUST-0044,MERCH-062,52.66,digital,0
SYN-010827,2026-08-27 21:16:31.337068,CUST-0427,MERCH-028,17.11,gaming,0
SYN-010828,2026-09-01 09:24:31.337069,CUST-0384,MERCH-088,6.83,travel,0
SYN-010829,2026-08-31 22:57:31.337070,CUST-0052,MERCH-044,68.88,digital,0
SYN-010830,2026-08-28 20:28:31.337071,CUST-0174,MERCH-003,148.78,travel,0
SYN-010831,2026-08-29 12:08:31.337072,CUST-0160,MERCH-015,7.21,retail,0
SYN-010832,2026-08-26 13:28:31.337072,CUST-0066,MERCH-065,68.34,gaming,0
SYN-010833,2026-08-28 23:20:31.337073,CUST-0473,MERCH-022,12.25,retail,0
SYN-010834,2026-08-28 06:28:31.337074,CUST-0398,MERCH-067,2.5,groceries,0
SYN-010835,2026-08-30 21:40:31.337075,CUST-0360,MERCH-019,38.54,travel,0
SYN-010836,2026-09-01 01:24:31.337076,CUST-0269,MERCH-016,3.09,dining,0
SYN-010837,2026-08-27 07:34:31.337077,CUST-0406,MERCH-051,9.68,digital,0
SYN-010838,2026-08-31 05:54:31.337077,CUST-0123,MERCH-005,15.26,gaming,0
SYN-010839,2026-08-28 18:14:31.337078,CUST-0181,MERCH-081,19.44,dining,0
SYN-010840,2026-08-29 15:37:31.337079,CUST-0375,MERCH-083,59.93,travel,0
SYN-010841,2026-08-31 07:31:31.337080,CUST-0391,MERCH-038,105.77396263853764,dining,1
SYN-010842,2026-08-31 08:57:31.337081,CUST-0181,MERCH-033,81.11,travel,0
SYN-010843,2026-08-26 19:07:31.337082,CUST-0035,MERCH-053,18.33,groceries,0
SYN-010844,2026-08-26 13:01:31.337082,CUST-0211,MERCH-087,6.78,groceries,0
SYN-010845,2026-08-30 21:27:31.337084,CUST-0383,MERCH-081,36.39,dining,0
SYN-010846,2026-08-26 04:42:31.337085,CUST-0435,MERCH-093,121.53,dining,0
SYN-010847,2026-08-29 07:55:31.337086,CUST-0133,MERCH-064,12.67,gaming,0
SYN-010848,2026-08-26 18:25:31.337086,CUST-0352,MERCH-086,7.07,travel,0
SYN-010849,2026-08-27 10:32:31.337087,CUST-0411,MERCH-028,11.28,groceries,0
SYN-010850,2026-08-26 15:16:31.337088,CUST-0177,MERCH-040,3.54,gaming,0
SYN-010851,2026-08-26 15:55:31.337089,CUST-0165,MERCH-062,395.6042723004326,dining,1
SYN-010852,2026-09-01 08:51:31.337090,CUST-0413,MERCH-031,4.25,gaming,0
SYN-010853,2026-09-01 03:11:31.337091,CUST-0493,MERCH-065,38.15,travel,0
SYN-010854,2026-08-29 09:56:31.337091,CUST-0490,MERCH-099,15.39,travel,0
SYN-010855,2026-08-27 03:54:31.337092,CUST-0336,MERCH-044,40.2,dining,0
SYN-010856,2026-08-26 04:59:31.337093,CUST-0328,MERCH-016,15.44,digital,0
SYN-010857,2026-08-28 18:36:31.337094,CUST-0475,MERCH-042,32.64,gaming,0
SYN-010858,2026-08-31 07:26:31.337095,CUST-0437,MERCH-065,7.48,retail,0
SYN-010859,2026-08-27 13:16:31.337095,CUST-0326,MERCH-067,26.55,travel,0
SYN-010860,2026-08-27 02:34:31.337096,CUST-0045,MERCH-033,10.42,groceries,0
SYN-010861,2026-08-27 07:34:31.337097,CUST-0155,MERCH-000,36.95,gaming,0
SYN-010862,2026-08-31 12:08:31.337098,CUST-0400,MERCH-022,17.39,retail,0
SYN-010863,2026-08-28 18:39:31.337099,CUST-0487,MERCH-005,60.48,travel,0
SYN-010864,2026-08-26 01:05:31.337099,CUST-0431,MERCH-015,15.61,gaming,0
SYN-010865,2026-08-27 00:05:31.337100,CUST-0427,MERCH-001,9.5,digital,0
SYN-010866,2026-08-31 20:06:31.337101,CUST-0235,MERCH-075,23.0,retail,0
SYN-010867,2026-08-26 14:35:31.337102,CUST-0315,MERCH-026,209.46,groceries,0
SYN-010868,2026-08-26 16:10:31.337103,CUST-0059,MERCH-018,58.99,retail,0
SYN-010869,2026-08-26 20:41:31.337103,CUST-0004,MERCH-027,9.01,gaming,0
SYN-010870,2026-08-26 04:01:31.337104,CUST-0452,MERCH-034,20.02,dining,0
SYN-010871,2026-08-29 08:53:31.337105,CUST-0461,MERCH-067,10.32,travel,0
SYN-010872,2026-08-30 19:38:31.337106,CUST-0453,MERCH-048,8.41,dining,0
SYN-010873,2026-08-31 15:18:31.337107,CUST-0390,MERCH-006,20.38,digital,0
SYN-010874,2026-09-01 09:55:31.337108,CUST-0180,MERCH-036,15.51,retail,0
SYN-010875,2026-08-30 10:42:31.337108,CUST-0144,MERCH-024,7.09,dining,0
SYN-010876,2026-08-28 11:18:31.337109,CUST-0314,MERCH-040,10.4,digital,0
SYN-010877,2026-08-27 05:55:31.337110,CUST-0264,MERCH-080,21.2,dining,0
SYN-010878,2026-08-28 01:30:31.337111,CUST-0222,MERCH-061,11.27,groceries,0
SYN-010879,2026-08-30 00:56:31.337112,CUST-0405,MERCH-040,19.78,dining,0
SYN-010880,2026-08-31 07:22:31.337112,CUST-0300,MERCH-013,9.99,travel,0
SYN-010881,2026-08-26 03:47:31.337113,CUST-0456,MERCH-053,32.07,gaming,0
SYN-010882,2026-08-28 20:10:31.337114,CUST-0442,MERCH-001,10.11,dining,0
SYN-010883,2026-09-01 02:16:31.337115,CUST-0335,MERCH-087,37.87,dining,0
SYN-010884,2026-08-27 01:38:31.337116,CUST-0483,MERCH-078,14.99,dining,0
SYN-010885,2026-09-01 05:13:31.337116,CUST-0481,MERCH-047,2.35,dining,0
SYN-010886,2026-08-27 17:00:31.337117,CUST-0236,MERCH-050,15.43,dining,0
SYN-010887,2026-08-31 14:05:31.337118,CUST-0012,MERCH-096,33.28,retail,0
SYN-010888,2026-08-27 19:06:31.337119,CUST-0338,MERCH-054,11.56,retail,0
SYN-010889,2026-08-30 01:32:31.337119,CUST-0267,MERCH-011,16.51,gaming,0
SYN-010890,2026-08-30 21:09:31.337120,CUST-0419,MERCH-082,37.51,groceries,0
SYN-010891,2026-08-28 03:20:31.337121,CUST-0265,MERCH-068,91.83,retail,0
SYN-010892,2026-08-31 09:43:31.337122,CUST-0015,MERCH-000,63.67,digital,0
SYN-010893,2026-08-27 16:06:31.337123,CUST-0091,MERCH-058,22.39,travel,0
SYN-010894,2026-08-30 00:15:31.337123,CUST-0247,MERCH-072,35.15,dining,0
SYN-010895,2026-08-31 23:08:31.337124,CUST-0018,MERCH-033,21.98,dining,0
SYN-010896,2026-08-28 13:33:31.337125,CUST-0359,MERCH-092,4.47,dining,0
SYN-010897,2026-08-28 06:37:31.337126,CUST-0389,MERCH-045,71.25,groceries,0
SYN-010898,2026-08-27 20:35:31.337127,CUST-0387,MERCH-058,74.89,groceries,0
SYN-010899,2026-08-29 00:21:31.337127,CUST-0413,MERCH-065,3.76,digital,0
SYN-010900,2026-08-31 21:51:31.337128,CUST-0102,MERCH-018,13.7,dining,0
SYN-010901,2026-08-29 20:59:31.337129,CUST-0094,MERCH-027,93.18,groceries,0
SYN-010902,2026-08-26 16:43:31.337130,CUST-0429,MERCH-098,25.01,dining,0
SYN-010903,2026-08-27 06:10:31.337131,CUST-0282,MERCH-039,7.39,retail,0
SYN-010904,2026-08-31 03:51:31.337132,CUST-0428,MERCH-056,67.91,dining,0
SYN-010905,2026-08-29 13:56:31.337132,CUST-0212,MERCH-050,22.56,digital,0
SYN-010906,2026-08-29 00:47:31.337133,CUST-0036,MERCH-021,73.37,digital,0
SYN-010907,2026-08-27 06:47:31.337134,CUST-0392,MERCH-067,21.87,groceries,0
SYN-010908,2026-08-28 14:50:31.337135,CUST-0060,MERCH-007,2.33,dining,0
SYN-010909,2026-08-26 17:20:31.337136,CUST-0290,MERCH-059,122.36,digital,0
SYN-010910,2026-08-31 00:37:31.337137,CUST-0361,MERCH-064,6.64,retail,0
SYN-010911,2026-08-30 14:21:31.337137,CUST-0302,MERCH-035,12.97,groceries,0
SYN-010912,2026-08-26 19:40:31.337138,CUST-0243,MERCH-070,66.75,retail,0
SYN-010913,2026-08-27 17:47:31.337139,CUST-0404,MERCH-088,196.51,digital,0
SYN-010914,2026-08-26 01:00:31.337140,CUST-0400,MERCH-028,18.81,gaming,0
SYN-010915,2026-08-26 05:20:31.337141,CUST-0310,MERCH-064,28.72,groceries,0
SYN-010916,2026-08-25 22:21:31.337141,CUST-0343,MERCH-055,6.14,dining,0
SYN-010917,2026-08-28 10:07:31.337142,CUST-0350,MERCH-081,15.23,gaming,0
SYN-010918,2026-08-30 06:59:31.337143,CUST-0005,MERCH-003,909.9778959945257,travel,1
SYN-010919,2026-08-27 21:10:31.337144,CUST-0376,MERCH-083,27.33,dining,0
SYN-010920,2026-08-30 17:21:31.337145,CUST-0418,MERCH-071,113.85,dining,0
SYN-010921,2026-08-26 05:33:31.337145,CUST-0305,MERCH-090,4.97,retail,0
SYN-010922,2026-08-31 02:54:31.337146,CUST-0164,MERCH-049,4.77,dining,0
SYN-010923,2026-08-25 22:39:31.337147,CUST-0012,MERCH-038,10.13,travel,0
SYN-010924,2026-08-29 01:45:31.337148,CUST-0024,MERCH-034,10.63,groceries,0
SYN-010925,2026-09-01 07:57:31.337149,CUST-0223,MERCH-024,52.29,groceries,0
SYN-010926,2026-08-26 14:38:31.337149,CUST-0122,MERCH-077,13.32,gaming,0
SYN-010927,2026-08-27 18:49:31.337150,CUST-0128,MERCH-043,6.19,travel,0
SYN-010928,2026-08-30 17:32:31.337151,CUST-0304,MERCH-046,29.89,retail,0
SYN-010929,2026-08-28 03:09:31.337152,CUST-0121,MERCH-039,9.31,gaming,0
SYN-010930,2026-08-26 12:39:31.337153,CUST-0034,MERCH-030,48.536764051438794,travel,1
SYN-010931,2026-08-27 09:40:31.337154,CUST-0082,MERCH-068,57.98,groceries,0
SYN-010932,2026-08-29 09:24:31.337155,CUST-0308,MERCH-080,73.26,gaming,0
SYN-010933,2026-08-27 12:08:31.337156,CUST-0435,MERCH-073,53.46,travel,0
SYN-010934,2026-08-27 15:06:31.337156,CUST-0181,MERCH-042,8.72,retail,0
SYN-010935,2026-08-25 22:00:31.337157,CUST-0075,MERCH-054,11.14,gaming,0
SYN-010936,2026-08-31 05:54:31.337158,CUST-0103,MERCH-015,508.4823941596328,dining,1
SYN-010937,2026-08-28 15:56:31.337159,CUST-0231,MERCH-067,42.19,dining,0
SYN-010938,2026-08-27 10:11:31.337160,CUST-0302,MERCH-068,15.96,groceries,0
SYN-010939,2026-08-30 03:25:31.337161,CUST-0042,MERCH-041,67.03,retail,0
SYN-010940,2026-08-30 17:12:31.337161,CUST-0403,MERCH-040,2.6,dining,0
SYN-010941,2026-08-28 05:48:31.337162,CUST-0416,MERCH-049,11.33,dining,0
SYN-010942,2026-08-27 02:42:31.337163,CUST-0092,MERCH-083,184.09,dining,0
SYN-010943,2026-08-26 15:43:31.337164,CUST-0143,MERCH-005,19.8,digital,0
SYN-010944,2026-08-30 02:30:31.337165,CUST-0253,MERCH-074,12.46,dining,0
SYN-010945,2026-08-29 08:36:31.337166,CUST-0077,MERCH-052,32.27,digital,0
